task,region,noise,seed,dim,emb_dim,init_mae,init_in,init_out,const_mae,detect_dist,detect_dist_emb,arm,hp,mae,err_in,err_out,err_in_emb,ess
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=1.0,q=0.1",0.5120603146853204,0.3597388118918011,0.5289849261068226,0.6544911749943464,0.85301031346333
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=1.0,q=0.3",0.507704135121024,0.35632913238618796,0.5245235798693391,0.653187192360244,0.9157423241465347
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,loss,loss|alpha=0.2,0.5093206794928526,0.3587627279994487,0.5260493407698975,0.6636707700295668,0.9675483657462034
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,loss,loss|alpha=0.5,0.52302469509306,0.370310837155983,0.539992901530513,0.6819736682760529,0.8267022164326997
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,loss,loss|alpha=0.8,0.537561646465186,0.3824815507560366,0.5547927682106469,0.7083638662567511,0.6507700776150346
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,loss,loss|alpha=1.0,0.5485260353785467,0.39831999705415533,0.5652155951923681,0.7184742533791908,0.5439212008203865
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,smoothed_loss,smoothed_loss|alpha=0.2,0.49948819773055086,0.34727946169265506,0.5164002795125392,0.654910752983775,0.9937356294601748
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,smoothed_loss,smoothed_loss|alpha=0.5,0.502539295553839,0.3490145788894058,0.5195975974054426,0.6567076649831216,0.9620943239285807
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,smoothed_loss,smoothed_loss|alpha=0.8,0.5066810759095466,0.35433204301811266,0.5236087462308171,0.656320663210053,0.9083792648723577
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,smoothed_loss,smoothed_loss|alpha=1.0,0.5098713511283669,0.3584471075638364,0.5266962670799814,0.658135594994064,0.8638588614122297
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.1,lam=2",0.5121088584316674,0.357609374838038,0.5292754677198483,0.6653825706002511,0.9307692307692305
