dataset,region,noise,seed,n_init,iters_initial,init_mae,init_in,init_out,region_share_R,prec_knn,prec_evtgpr,arm,alpha,top_q,mae,err_in,err_out,n_in_region,error
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,0.5,0.85,0.2080797202803152,0.4892591562739222,0.1757926724460437,43.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,0.5,0.95,0.2157054665347623,0.502979327262024,0.18271861296184377,47.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_evtgpr,0.5,0.85,0.20289843677676342,0.4999720937989142,0.16878630001725226,41.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,0.75,0.7,0.22462137388379427,0.47575337513304455,0.1957845889019963,42.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,0.75,0.85,0.22191197515435038,0.4890097423782077,0.19124188594135447,52.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,0.75,0.95,0.20752539401933512,0.48102394391071596,0.1761203208434017,53.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_evtgpr,0.75,0.85,0.21949972417695146,0.5388608630963806,0.18282837823637044,52.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,1.0,0.7,0.21319620693278063,0.4828203668023221,0.18223601912167384,36.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,1.0,0.85,0.24403872491485973,0.5216112000886728,0.21216585429846868,56.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_knn,1.0,0.95,0.20037661918379934,0.48571245749737557,0.1676123033016384,44.0,
synth2d,hard,clean,6104,250,400,0.5143960665576988,0.8590785470154106,0.47481714182286683,0.10342857142857143,0.2965779467680608,0.2661596958174905,ws_region_evtgpr,1.0,0.85,0.23736906920019704,0.5581150982224594,0.20053870020432968,54.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,random,0.0,,0.23000518352742216,0.5363958783292178,0.19586718168926712,,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.1,0.7,0.21658100209526393,0.47956077927013074,0.1872798377031768,27.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.1,0.85,0.23087137818014594,0.4988286176058561,0.20101562574621706,28.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.1,0.95,0.2083885650770436,0.4931965392770722,0.17665530649015512,21.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_evtgpr,0.1,0.85,0.23517628640847676,0.5098822232907032,0.20456859519153517,25.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.2,0.7,0.2071235650162218,0.48390036901537514,0.17628513811884464,32.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.2,0.85,0.21873004735486234,0.47717743745329827,0.18993388080041035,28.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.2,0.95,0.2275028105697774,0.5052668230314895,0.19655438906459638,36.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_evtgpr,0.2,0.85,0.20462168012755674,0.46162705720070235,0.17598618243199374,36.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.35,0.7,0.24964130106885096,0.523428331436949,0.21913599426762637,33.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.35,0.85,0.21374404536791428,0.4413036627562119,0.18838938947107978,36.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.35,0.95,0.24319352330805896,0.4705118494263007,0.21786575204564862,35.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_evtgpr,0.35,0.85,0.21567654360042435,0.4494779007313268,0.18962643406736185,41.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.5,0.7,0.22065726210125794,0.4515346336733021,0.194932942567946,34.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.5,0.85,0.20100767927545363,0.44278692024884836,0.17406867521034355,32.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.5,0.95,0.25205009771585873,0.43937051226714224,0.23117888731434036,47.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_evtgpr,0.5,0.85,0.20127949347221738,0.4251070342242036,0.17634066495275458,42.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.75,0.7,0.21236038848713212,0.4208993129572818,0.1891250151299412,41.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.75,0.85,0.20708579605939217,0.43138596638977783,0.18209430722847117,41.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,0.75,0.95,0.22319398040829083,0.419651827404562,0.2013046787563029,48.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_evtgpr,0.75,0.85,0.23992264554852175,0.4248641949433386,0.21931648791936875,56.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,1.0,0.7,0.2109872111516855,0.42835638871467036,0.1867679724179381,46.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,1.0,0.85,0.19175927914724297,0.43976200500607815,0.16412685539914829,47.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_knn,1.0,0.95,0.22918260971093138,0.46531476721277615,0.2028728027761607,43.0,
synth2d,hard,clean,6105,250,400,0.46912175170261644,0.821020836437283,0.42991321239208535,0.104,0.24334600760456274,0.34600760456273766,ws_region_evtgpr,1.0,0.85,0.24405560753755076,0.4281435003189054,0.22354456419069796,68.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,random,0.0,,0.21586642872052822,0.4602192928648273,0.18999218294577938,,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.1,0.7,0.2027157902906488,0.4445843138047955,0.17710460850853152,29.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.1,0.85,0.19393704588358315,0.45414606452079564,0.16638381001461647,28.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.1,0.95,0.2092413436487941,0.48455207419438107,0.18008900474944106,25.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_evtgpr,0.1,0.85,0.21161039836354184,0.509112208007896,0.18010827143686567,24.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.2,0.7,0.21440012757078675,0.4280313670464494,0.19177895955331958,27.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.2,0.85,0.2097824337178344,0.4763285417747273,0.1815581706860981,17.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.2,0.95,0.1880227125853474,0.41847921070528366,0.16361993714162726,26.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_evtgpr,0.2,0.85,0.20797988997985123,0.42563293604357905,0.18493285745499424,28.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.35,0.7,0.20550566832240585,0.3941001058388048,0.18553561867662738,33.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.35,0.85,0.20556671362278,0.43406865292347807,0.18137090418065466,28.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.35,0.95,0.1926063950955417,0.4204299914796948,0.16848241461029687,26.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_evtgpr,0.35,0.85,0.18606374510255824,0.46638025074500933,0.15638135039394374,27.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.5,0.7,0.20985313835941377,0.45667694709811146,0.1837172470829634,40.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.5,0.85,0.18525376422490758,0.3924699373839406,0.1633118802547915,35.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.5,0.95,0.20123639298887547,0.4295899282914039,0.1770562978766641,23.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_evtgpr,0.5,0.85,0.20027814673503194,0.4481428145631297,0.17403204007808934,37.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.75,0.7,0.20521032453127824,0.43737804039833894,0.1806263501942353,41.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.75,0.85,0.19690118333643886,0.4151307692846915,0.1737931016615202,34.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,0.75,0.95,0.2109799277826649,0.5108448543210948,0.1792275731063534,21.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_evtgpr,0.75,0.85,0.2148581636853457,0.46089992648343864,0.1888050823605822,41.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,1.0,0.7,0.20954895243249175,0.4020095315753055,0.18916952146436966,54.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,1.0,0.85,0.19880566653283419,0.399215212786477,0.17758452851371748,38.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_knn,1.0,0.95,0.21290851168972516,0.4875226868011359,0.183829930249949,16.0,
synth2d,hard,clean,6106,250,400,0.3251101968338165,0.5262122751001241,0.3038157273906327,0.108,0.18250950570342206,0.24714828897338403,ws_region_evtgpr,1.0,0.85,0.21005490843794225,0.46430299641473155,0.18313286871023687,55.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,random,0.0,,0.2229708830111993,0.48921854025069117,0.19396192007936663,,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.1,0.7,0.2305616737746725,0.5303911361828801,0.19789381163815312,17.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.1,0.85,0.20276499858510788,0.4872161948072867,0.17177267252042358,22.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.1,0.95,0.2015595007200054,0.4799745234106353,0.1712248447961303,17.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_evtgpr,0.1,0.85,0.21084699431291512,0.49394837594585195,0.18000173704046038,24.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.2,0.7,0.19352950848850964,0.4378102569435643,0.16691394593158243,26.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.2,0.85,0.20089015970904267,0.5194865072633175,0.16617755516542473,21.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.2,0.95,0.21476610013034023,0.5108812456989443,0.1825029306796994,28.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_evtgpr,0.2,0.85,0.2066724279683466,0.47581577530118774,0.1773479656723093,20.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.35,0.7,0.19479701892669132,0.47252470811131086,0.16453725129443308,23.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.35,0.85,0.18856214987382885,0.42228798643653903,0.1630965957376644,29.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.35,0.95,0.20275450427454902,0.537435198585325,0.16628943278463085,36.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_evtgpr,0.35,0.85,0.2135354563400491,0.46397243147610523,0.18624914327421324,34.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.5,0.7,0.18721416024434234,0.456103297897562,0.15791739531567156,30.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.5,0.85,0.17857003484969883,0.4492604829218407,0.14907700848641864,26.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.5,0.95,0.21526854821243616,0.5117927736052315,0.1829608075472383,43.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_evtgpr,0.5,0.85,0.1946716588571216,0.44915081579355254,0.1669449306408706,35.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.75,0.7,0.17554103046624756,0.45868078289283,0.14469159251125804,33.0,
synth2d,hard,clean,6107,250,400,0.414455545444713,0.5646218138097784,0.3980942081928498,0.10171428571428572,0.24714828897338403,0.21292775665399238,ws_region_knn,0.75,0.85,0.20096887846816464,0.4578817556834098,0.1729769847211196,39.0,
